Unnamed: 0,protocol,IP,hash ID,Time,F_Pck,B_Pck,F_P_L1,F_P_L2,F_P_L3,F_P_L4,B_P_L1,B_P_L2,B_P_L3,B_P_L4,F_Hash_IPT,B_Hash_IPT,F_P_L_A,B_P_L_A,F_IA_T_M,F_IA_T_S,A_M,Detection_Time,I_M,F_TCP_S_C,B_TCP_S_C,Label_T,Label_AB,Label_Multi_A,Prelabel_T,Prelabel_AB
163,6,172.16.0.5,2407502454,3.565203,100,0,0,0,85,15,0,0,0,0,16,16,663,0,257483.4,0,170886582.6,0,0,0,0,0,0,0,0,0
164,6,150.5.142.50,2592101055,3.654542,100,0,2,0,0,98,0,0,0,0,1,15,1580,0,127847.868,0,202101909.4,0,0,0,0,0,0,0,0,0
165,6,172.16.0.5,2407502454,3.654902,100,0,0,0,89,11,0,0,0,0,16,16,631,0,285398.85,0,180280745.7,0,0,0,0,0,0,0,0,0
166,6,150.5.240.98,2375168699,3.666618,89,11,1,0,2,86,11,0,0,0,3,15,1643,64,148786.705,18389.368,244585281.6,0,1176919.553,0,0,0,0,0,0,0
167,6,117.27.27.128,3174594539,3.70578,86,14,1,0,0,85,14,0,0,0,1,13,1779,64,-1,-1,0,0,0,0,0,0,0,0,0,0
168,6,114.147.225.19,4277500876,3.711357,0,100,0,0,0,0,0,0,0,100,15,1,0,1655,0,69765.4,0,0,115464527,0,0,0,0,0,0,0
169,6,202.43.168.218,3760764268,3.739234,14,86,12,0,1,1,0,1,0,85,13,4,205,1763,-1,-1,0,0,0,0,0,0,0,0,0,0
170,6,114.188.75.251,434416807,3.760785,0,100,0,0,0,0,0,0,0,100,12,1,0,1612,-1,-1,0,0,0,0,0,0,0,0,0,0
171,6,42.102.137.34,3899436258,3.768738,0,100,0,0,0,0,9,29,0,62,1,1,0,976,-1,-1,0,0,0,0,0,0,0,0,0,0
172,6,172.16.0.5,2407502454,3.773305,100,0,0,0,85,15,0,0,0,0,16,16,646,0,216210.815,0,139758670.7,0,0,0,0,0,0,0,0,0
173,6,10.1.1.2,2550164764,3.780071,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0,81823.676,0,0.18,41422417.69,0,0,0,1,2,0,1
174,6,10.1.1.4,3743576265,3.7887,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0,79276.346,0,0.15,45663175.45,0,0,0,1,4,0,1
175,6,150.5.142.50,2592101055,3.812273,100,0,2,0,0,98,0,0,0,0,1,15,1555,0,162301.582,0,252411420.8,0,0,0,0,0,0,0,0,0
176,6,150.5.240.98,2375168699,3.823183,79,21,0,0,1,78,21,0,0,0,3,15,1682,64,129173.227,34337.187,217351123.6,0,2197579.969,0,0,0,0,0,0,0
177,6,192.194.5.113,1038875431,3.84272,78,22,0,0,0,78,21,0,1,0,1,2,1698,84,11993.975,3382.916,20371304.7,0,285395.09,0,0,0,0,0,0,0
178,6,163.226.205.202,3459589348,3.84272,22,78,21,0,1,0,0,0,0,78,2,1,84,1698,3382.916,11993.975,285395.09,0,20371304.7,0,0,0,0,0,0,0
179,6,172.16.0.5,2407502454,3.857757,100,0,0,0,90,10,0,0,0,0,16,16,611,0,303130.226,0,185273194.1,0,0,0,0,0,0,0,0,0
180,6,10.1.1.2,2550164764,3.919291,0,100,0,0,0,0,0,0,100,0,16,16,0,504,0,183881.627,0,0.18,92852866.43,0,0,0,1,2,0,1
181,6,172.16.0.5,2407502454,3.921758,100,0,0,0,91,9,0,0,0,0,16,16,598,0,399994.719,0,239356839.9,0,0,0,0,0,0,0,0,0
182,6,150.5.142.50,2592101055,3.987568,100,0,8,0,0,92,0,0,0,0,1,14,1611,0,146039.438,0,235345475.1,0,0,0,0,0,0,0,0,0
183,6,150.5.240.98,2375168699,3.988002,84,16,0,0,2,82,16,0,0,0,3,16,1653,64,130470.393,24851.503,215711049.9,0,1590496.221,0,0,0,0,0,0,0
184,6,172.16.0.5,756589082,4.00592,75,25,75,0,0,0,25,0,0,0,16,16,64,64,20667.853,6889.284,1322742.609,0,440914.203,75,0,0,0,0,0,0
185,6,10.1.1.5,2060384384,4.00592,25,75,25,0,0,0,75,0,0,0,16,16,64,64,6889.284,20667.853,440914.203,0,1322742.609,0,75,1,0,0,1,0
186,6,172.16.0.5,2407502454,4.006477,100,0,0,0,92,8,0,0,0,0,16,16,599,0,302174.781,0,181014780.9,0,0,0,0,0,0,0,0,0
187,6,203.82.141.124,3489922677,4.019036,67,33,0,0,0,67,33,0,0,0,1,8,1470,64,13794.6,6794.355,20279297.6,0,434838.74,0,1,0,0,0,0,0
188,6,133.27.66.83,727272566,4.084835,100,0,0,0,8,92,0,0,0,0,2,2,1478,0,10220.034,0,15109298.45,0,0,0,0,0,0,0,0,0
189,6,172.16.0.5,2407502454,4.095348,100,0,0,0,85,15,0,0,0,0,16,16,663,0,288057.965,0,190993952.8,0,0,0,0,0,0,0,0,0
190,6,114.147.225.19,4277500876,4.096138,0,100,0,0,0,0,0,0,0,100,13,1,0,1697,0,66531.372,0,0,112922366.5,0,0,0,0,0,0,0
191,6,10.1.1.4,3743576265,4.109471,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0,79807.719,0,0.15,45969245.88,0,0,0,1,4,0,1
192,6,10.1.1.2,2550164764,4.114544,0,100,0,0,0,0,0,0,100,0,16,16,0,508,0,131112.012,0,0.18,66625880.13,0,0,0,1,2,0,1
193,6,150.5.142.50,2592101055,4.122549,100,0,3,0,0,97,0,0,0,0,1,14,1608,0,189656.439,0,305149623.5,0,0,0,0,0,0,0,0,0
194,6,150.5.240.98,2375168699,4.136145,91,9,0,0,2,89,9,0,0,0,3,15,1662,64,157253.408,15552.535,261448479.7,0,995362.232,0,0,0,0,0,0,0
195,6,172.16.0.5,2407502454,4.15322,100,0,0,0,85,15,0,0,0,0,16,16,662,0,442356.93,0,293017230.6,0,0,0,0,0,0,0,0,0
196,6,118.253.94.34,1536435742,4.194265,0,100,0,0,0,0,0,0,8,92,1,1,0,1479,0,10535.517,0,0,15582450.55,0,0,0,0,0,0,0
197,6,47.247.202.16,1998155989,4.22073,0,100,0,0,0,0,0,0,1,99,3,1,0,1777,-1,-1,0,0,0,0,0,0,0,0,0,0
198,6,172.16.0.5,2407502454,4.225787,100,0,0,1,90,9,0,0,0,0,16,16,603,0,352777.501,0,212908277.4,0,0,0,0,0,0,0,0,0
199,6,10.1.1.8,3884774358,4.232514,0,100,0,0,0,0,0,0,96,4,16,16,0,586,0,25419.471,0,0.16,14918178.91,0,0,0,1,8,0,1
200,6,150.5.240.98,2375168699,4.241246,93,7,0,0,0,93,7,0,0,0,3,15,1637,64,226525.242,17050.287,371014245.2,0,1091218.368,0,0,0,0,0,0,0
201,6,10.1.1.2,2550164764,4.251087,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,187486.677,0,0.18,95993178.64,0,0,0,1,2,0,1
202,6,150.5.142.50,2592101055,4.278015,100,0,1,2,0,97,0,0,0,0,1,15,1585,0,164666.145,0,261041946.1,0,0,0,0,0,0,0,0,0
203,6,118.48.222.230,1117616583,4.287346,0,100,0,0,0,0,0,0,1,99,1,1,0,1692,-1,-1,0,0,0,0,0,0,0,0,0,0
204,6,172.16.0.5,2407502454,4.293851,100,0,0,1,95,4,0,0,0,0,16,16,547,0,376115.42,0,205810358,0,0,0,0,0,0,0,0,0
205,6,172.234.187.124,1090731243,4.309642,93,7,0,0,3,90,0,7,0,0,1,1,1384,64,12626.668,950.394,17482911.38,0,60825.238,0,0,0,0,0,0,0
206,6,163.226.35.82,2507454335,4.309642,7,93,0,7,0,0,0,0,3,90,1,1,64,1384,950.394,12626.668,60825.238,0,17482911.38,0,0,0,0,0,0,0
207,6,150.5.240.98,2375168699,4.351737,92,8,1,1,3,87,8,0,0,0,3,14,1643,64,213157.561,18535.44,350245675.3,0,1186268.164,0,0,0,0,0,0,0
208,6,172.16.0.5,2407502454,4.37528,100,0,0,0,89,11,0,0,0,0,16,16,630,0,314384.292,0,198187857.8,0,0,0,0,0,0,0,0,0
209,6,10.1.1.4,3743576265,4.377195,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0,95620.85,0,0.15,55077609.6,0,0,0,1,4,0,1
210,6,117.37.11.212,1681428652,4.38581,0,100,0,0,0,0,0,0,3,97,1,1,0,1664,-1,-1,0,0,0,0,0,0,0,0,0,0
211,6,114.147.225.19,4277500876,4.405307,0,100,0,0,0,0,0,0,0,100,13,1,0,1612,0,82802.595,0,0,133544025.4,0,0,0,0,0,0,0
212,6,10.1.1.2,2550164764,4.406473,0,100,0,0,0,0,0,0,100,0,16,15,0,509,0,164751.038,0,0.18,83930768.72,0,0,0,1,2,0,1
213,6,150.5.142.50,2592101055,4.42104,100,0,6,1,0,93,0,0,0,0,1,14,1527,0,178989.785,0,273324562,0,0,0,0,0,0,0,0,0
214,6,10.1.1.7,1673646831,4.424271,0,100,0,0,0,0,0,0,100,0,16,16,0,263,0,15431.141,0,0.12,4059007.254,0,0,0,1,7,0,1
215,6,150.5.240.98,2375168699,4.464349,87,13,0,0,1,86,13,0,0,0,3,16,1712,64,197776.42,29552.798,338702349.1,0,1891379.097,0,0,0,0,0,0,0
216,6,172.16.0.5,2407502454,4.476117,100,0,0,0,84,16,0,0,0,0,16,16,656,0,253875.085,0,166704535.9,0,0,0,0,0,0,0,0,0
217,6,2001:902:E027:B381:E0FC:3FF:8000:8426,2013934617,4.48777,85,15,0,0,0,85,15,0,0,0,1,1,1585,64,20311.693,3584.416,32208132.64,0,229402.654,0,0,0,0,0,0,0
218,6,240B:F95E:DE09:4A8F:5202:E287:53A9:F56,2876389540,4.48777,15,85,15,0,0,0,0,0,0,85,1,1,64,1585,3584.416,20311.693,229402.654,0,32208132.64,0,0,0,0,0,0,0
219,6,115.71.241.80,2884401171,4.55797,0,100,0,0,0,0,0,0,0,100,1,1,0,1640,-1,-1,0,0,0,0,0,0,0,0,0,0
220,6,172.16.0.5,2407502454,4.561455,100,0,0,0,84,16,0,0,0,0,16,16,679,0,299984.026,0,203701153.1,0,0,0,0,0,0,0,0,0
221,6,150.5.142.50,2592101055,4.597789,100,0,3,0,0,97,0,0,0,0,1,16,1562,0,144838.168,0,226364675.5,0,0,0,0,0,0,0,0,0
222,6,10.1.1.2,2550164764,4.600683,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,131816.04,0,0.18,67489812.36,0,0,0,1,2,0,1
223,6,172.16.0.5,2407502454,4.612958,100,0,0,1,88,11,0,0,0,0,16,16,624,0,497058.974,0,310164799.5,0,0,0,0,0,0,0,0,0
224,6,202.109.21.62,1092835693,4.624598,0,100,0,0,0,0,2,1,3,94,12,6,0,1569,-1,-1,0,0,0,0,0,0,0,0,0,0
225,6,150.5.240.98,2375168699,4.625064,84,16,0,2,1,81,15,0,1,0,3,16,1605,72,133801.986,25486.093,214796788.4,0,1834998.667,0,0,0,0,0,0,0
226,6,114.188.75.251,434416807,4.662092,0,100,0,0,0,0,0,0,0,100,8,1,0,1697,0,28403.201,0,0,48208184.76,0,0,0,0,0,0,0
227,6,115.91.7.232,536866018,4.671597,17,83,17,0,0,0,0,2,0,81,2,1,64,1700,2377.533,11607.955,152162.105,0,19736320.1,0,0,0,0,0,0,0
228,6,163.226.130.78,390598730,4.678146,52,48,44,0,8,0,7,3,2,36,16,9,142,1286,-1,-1,0,0,0,2,0,0,0,0,0,0
229,6,240F:7EC4:C541:4061:628:E345:9087:4A0F,272952541,4.710663,0,100,0,0,0,0,0,0,3,97,1,1,0,1895,-1,-1,0,0,0,0,0,0,0,0,0,0
230,6,10.1.1.4,3743576265,4.711693,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0,76532.611,0,0.15,44082784.19,0,0,0,1,4,0,1
231,6,172.16.0.5,2407502454,4.715181,100,0,0,0,87,13,0,0,0,0,16,16,647,0,250432.49,0,162039838.6,0,0,0,0,0,0,0,0,0
232,6,164.208.77.63,2169008952,4.767691,100,0,1,0,0,99,0,0,0,0,1,11,1662,0,-1,-1,0,0,0,0,0,0,0,0,0,0
233,6,150.5.142.50,2592101055,4.777111,100,0,8,0,0,92,0,0,0,0,1,16,1482,0,142759.948,0,211604505.2,0,0,0,0,0,0,0,0,0
234,6,172.16.0.5,2407502454,4.797036,100,0,0,0,84,16,0,0,0,0,16,16,671,0,312748.839,0,209967060.5,0,0,0,0,0,0,0,0,0
235,6,150.5.240.98,2375168699,4.805879,84,16,1,1,0,82,16,0,0,0,3,16,1593,64,118928.198,22652.99,189560221.9,0,1449791.372,0,0,0,0,0,0,0
236,6,114.147.225.19,4277500876,4.806759,0,100,0,0,0,0,0,0,0,100,12,1,0,1626,0,63768.51,0,0,103743713.6,0,0,0,0,0,0,0
237,6,172.16.0.5,756589082,4.809744,77,23,77,0,0,0,23,0,0,0,16,16,64,64,24522.775,7324.985,1569457.627,0,468799.031,77,0,0,0,0,0,0
238,6,10.1.1.5,2060384384,4.809744,23,77,23,0,0,0,77,0,0,0,16,15,64,64,7324.985,24522.775,468799.031,0,1569457.627,0,77,1,0,0,1,0
239,6,10.1.1.2,2550164764,4.813464,0,100,0,0,0,0,0,1,99,0,15,16,0,503,0,120311.521,0,0.18,60521507.45,0,0,0,1,2,0,1
240,6,131.172.112.235,3883364168,4.840085,100,0,0,0,0,100,0,0,0,0,1,4,1669,0,17112.997,0,28563645.67,0,0,0,0,0,0,0,0,0
241,6,203.84.173.80,3285982007,4.840085,0,100,0,0,0,0,0,0,0,100,4,1,0,1669,0,17112.997,0,0,28563645.67,0,0,0,0,0,0,0
242,6,172.16.0.5,2407502454,4.871224,100,0,0,1,87,12,0,0,0,0,16,16,620,0,345069.311,0,213998184.1,0,0,0,0,0,0,0,0,0
243,6,133.55.236.238,634785314,4.871391,100,0,0,0,0,100,0,0,0,0,4,1,1733,0,17562.949,0,30438698.91,0,0,0,0,0,0,0,0,0
244,6,153.175.77.252,1995299814,4.871391,0,100,0,0,0,0,0,0,0,100,1,4,0,1733,0,17562.949,0,0,30438698.91,0,0,0,0,0,0,0
245,6,118.253.143.237,4223207384,4.907298,35,65,35,0,0,0,0,0,0,65,1,1,64,1515,-1,-1,0,0,0,0,0,0,0,0,0,0
246,6,10.1.1.3,159023198,4.922121,0,100,0,0,0,0,0,0,0,100,16,16,0,1516,0,15147.14,0,0.14,22975181.9,0,0,0,1,3,0,1
247,6,172.16.0.5,2407502454,4.932102,100,0,0,0,90,10,0,0,0,0,16,16,612,0,420512.892,0,257555736.2,0,0,0,0,0,0,0,0,0
248,6,150.5.142.50,2592101055,4.93559,100,0,8,0,0,92,0,0,0,0,1,15,1455,0,161535.623,0,235092484.2,0,0,0,0,0,0,0,0,0
249,6,10.1.1.2,2550164764,4.948603,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,189434.598,0,0.18,96990514.33,0,0,0,1,2,0,1
250,6,10.1.1.6,2126477730,4.974014,0,100,0,0,0,0,0,0,100,0,16,16,0,410,0,13486.759,0,0.13,5541439.434,0,0,0,1,6,0,1
251,6,10.1.1.4,3743576265,4.98655,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0,93139.327,0,0.15,53648252.1,0,0,0,1,4,0,1
252,6,2001:20E:FD1D:E822:9F03:8BE3:8FE3:1C1E,37261978,4.994444,100,0,2,0,7,91,0,0,0,0,2,12,1696,0,15264.089,0,25897664.34,0,0,0,0,0,0,0,0,0
253,6,150.5.240.98,2375168699,4.997332,84,16,0,2,0,82,16,0,0,0,3,16,1593,64,112320.007,21394.287,178941816.4,0,1369234.367,0,0,0,0,0,0,0
254,6,172.16.0.5,2407502454,5.009837,100,0,0,0,92,8,0,0,0,0,15,16,598,0,329324.209,0,197067606.7,0,0,0,0,0,0,0,0,0
255,6,10.1.1.1,595229600,5.049128,0,100,0,0,0,0,0,3,4,93,16,16,0,1437,0,15065.159,0,0.11,21655262.86,0,0,0,1,1,0,1
256,6,118.242.22.226,2411085809,5.079345,0,100,0,0,0,0,1,0,0,99,13,1,0,1570,-1,-1,0,0,0,0,0,0,0,0,0,0
257,6,172.16.0.5,2407502454,5.08154,100,0,0,0,89,11,0,0,0,0,16,16,622,0,357027.323,0,222328054.9,0,0,0,0,0,0,0,0,0
258,6,150.5.142.50,2592101055,5.089991,100,0,3,0,0,97,0,0,0,0,1,15,1528,0,165801.966,0,253398461.2,0,0,0,0,0,0,0,0,0
259,6,180.38.224.27,2691594400,5.099445,0,100,0,0,0,0,0,0,0,100,14,1,0,1612,-1,-1,0,0,0,0,0,0,0,0,0,0
260,6,10.1.1.2,2550164764,5.102542,0,100,0,0,0,0,0,0,100,0,16,15,0,510,0,166299.629,0,0.18,84932546.4,0,0,0,1,2,0,1
261,6,172.16.0.5,2407502454,5.157992,100,0,0,0,85,15,0,0,0,0,16,16,675,0,334850.552,0,226091092.4,0,0,0,0,0,0,0,0,0
262,6,150.5.240.98,2375168699,5.224611,76,24,1,0,1,74,24,0,0,0,3,14,1632,64,85604.057,27032.86,139705821,0,1730103.046,0,0,0,0,0,0,0
263,6,114.147.225.19,4277500876,5.245403,0,100,0,0,0,0,0,0,0,100,13,1,0,1612,0,58361.687,0,0,94125729.22,0,0,0,0,0,0,0
264,6,172.16.0.5,2407502454,5.250427,100,0,0,1,77,22,0,0,0,0,16,16,730,0,276951.721,0,202241225.1,0,0,0,0,0,0,0,0,0
265,6,150.5.142.50,2592101055,5.2516,100,0,9,0,0,91,0,0,0,0,1,13,1512,0,158407.084,0,239663581.4,0,0,0,0,0,0,0,0,0
266,6,10.1.1.4,3743576265,5.268452,0,100,0,0,0,0,0,0,100,0,16,15,0,576,0,90811.753,0,0.15,52307569.86,0,0,0,1,4,0,1
267,6,10.1.1.2,2550164764,5.326702,0,100,0,0,0,0,0,1,99,0,16,15,0,499,0,114204.041,0,0.18,57083747.78,0,0,0,1,2,0,1
268,6,172.16.0.5,2407502454,5.327622,100,0,0,0,86,14,0,0,0,0,16,16,645,0,331628.001,0,213939855.7,0,0,0,0,0,0,0,0,0
269,6,153.62.130.195,2417910242,5.330625,0,100,0,0,0,0,0,0,0,100,12,1,0,1524,-1,-1,0,0,0,0,0,0,0,0,0,0
270,6,219.68.188.219,105026726,5.365361,17,83,17,0,0,0,0,0,0,83,1,1,64,1556,-1,-1,0,0,0,0,0,0,0,0,0,0
271,6,150.5.240.98,2375168699,5.380438,90,10,0,1,1,88,10,0,0,0,3,15,1624,64,147856.233,16428.47,240144808.6,0,1051422.104,0,0,0,0,0,0,0
272,6,123.233.16.84,2183199325,5.394732,0,100,0,0,0,0,1,0,1,98,9,1,0,1614,-1,-1,0,0,0,0,0,0,0,0,0,0
273,6,150.5.142.50,2592101055,5.401286,100,0,4,0,0,96,0,0,0,0,1,14,1635,0,171024.566,0,279768826.4,0,0,0,0,0,0,0,0,0
274,6,10.1.1.8,3884774358,5.417348,0,100,0,0,0,0,0,0,95,5,15,16,0,588,0,21606.402,0,0.16,12708021.51,0,0,0,1,8,0,1
275,6,172.16.0.5,2407502454,5.427043,100,0,0,0,85,15,0,0,0,0,15,16,661,0,257490.809,0,170397117.9,0,0,0,0,0,0,0,0,0
276,6,131.172.125.53,73844542,5.432981,100,0,31,13,18,38,0,0,0,0,1,6,700,0,-1,-1,0,0,0,0,0,0,0,0,0,0
277,6,118.48.222.230,1117616583,5.492012,0,100,0,0,0,0,0,1,1,98,1,1,0,1735,0,21250.705,0,0,36884424.16,0,0,0,0,0,0,0
278,6,133.8.134.253,3706590190,5.500375,100,0,0,0,2,98,0,0,0,0,1,2,1393,0,7906.498,0,11015965.75,0,0,0,0,0,0,0,0,0
279,6,150.5.240.98,2375168699,5.509494,88,12,0,3,2,83,12,0,0,0,3,16,1544,64,174559.912,23803.624,269647457.2,0,1523431.962,0,0,0,0,0,0,0
280,6,172.16.0.5,2407502454,5.527377,100,0,0,0,88,12,0,0,0,0,16,16,651,0,255147.38,0,166233621.3,0,0,0,0,0,0,0,0,0
281,6,2001:902:E027:B381:E0FC:3FF:8000:8426,2013934617,5.529027,79,21,0,0,0,79,21,0,0,0,1,1,1536,67,19422.68,5162.991,29833236.99,0,346166.252,0,0,0,0,0,0,0
282,6,240B:F95E:DE09:4A8F:5202:E287:53A9:F56,2876389540,5.529027,21,79,21,0,0,0,0,0,0,79,1,1,67,1536,5162.991,19422.68,346166.252,0,29833236.99,0,0,0,0,0,0,0
283,6,10.1.1.2,2550164764,5.539867,0,100,0,0,0,0,0,0,100,0,16,15,0,504,0,120094.871,0,0.18,60643106.24,0,0,0,1,2,0,1
284,6,150.5.142.50,2592101055,5.577547,100,0,8,0,0,92,0,0,0,0,1,15,1583,0,145239.205,0,229965947.8,0,0,0,0,0,0,0,0,0
285,6,114.147.225.19,4277500876,5.601401,0,100,0,0,0,0,0,0,0,100,13,1,0,1795,0,71910.508,0,0,129139767.4,0,0,0,0,0,0,0
286,6,172.16.0.5,2407502454,5.60649,100,0,0,1,90,9,0,0,0,0,16,16,599,0,323587.753,0,194049103.4,0,0,0,0,0,0,0,0,0
287,6,10.1.1.4,3743576265,5.612718,0,100,0,0,0,0,0,1,99,0,16,16,0,570,0,74361.066,0,0.15,42451245.6,0,0,0,1,4,0,1
288,6,150.5.240.98,2375168699,5.624025,88,12,1,1,2,84,12,0,0,0,3,16,1626,64,196697.768,26822.423,319866334.4,0,1716635.068,0,0,0,0,0,0,0
289,6,131.172.125.238,1861199357,5.660288,100,0,2,7,36,55,0,0,0,0,3,14,960,0,-1,-1,0,0,0,0,0,0,0,0,0,0
290,6,172.16.0.5,756589082,5.670755,84,16,84,0,0,0,16,0,0,0,16,16,64,64,24975.29,4757.198,1598418.551,0,304460.676,84,0,0,0,0,0,0
291,6,220.132.79.91,1124590812,5.672495,0,100,0,0,0,0,0,0,0,100,1,1,0,1408,0,7524.58,0,0,10594609.23,0,0,0,0,0,0,0
292,6,10.1.1.5,2060384384,5.674238,16,84,16,0,0,0,84,0,0,0,16,16,64,64,4738.033,24874.671,303234.084,0,1591978.942,0,84,1,0,0,1,0
293,6,172.16.0.5,2407502454,5.685412,100,0,0,0,93,7,0,0,0,0,16,16,584,0,324371.741,0,189536895.6,0,0,0,0,0,0,0,0,0
294,6,10.1.1.2,2550164764,5.693724,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,166388.277,0,0.18,85190798.08,0,0,0,1,2,0,1
295,6,115.91.7.232,536866018,5.714813,32,68,32,0,0,0,0,6,2,60,2,1,64,1462,7852.64,16686.861,502568.984,0,24406006.28,0,0,0,0,0,0,0
296,6,172.16.0.5,2407502454,5.732897,100,0,0,0,93,7,0,0,0,0,16,16,588,0,539116.332,0,317431696,0,0,0,0,0,0,0,0,0
297,6,150.5.240.98,2375168699,5.748326,91,9,1,0,2,88,9,0,0,0,3,15,1689,64,187416.096,18535.658,316605511.6,0,1186282.1,0,0,0,0,0,0,0
298,6,150.5.142.50,2592101055,5.771462,99,1,9,0,0,90,1,0,0,0,1,15,1455,64,130696.513,1320.167,190188509.7,0,84490.675,0,0,0,0,0,0,0
299,6,203.82.141.124,3489922677,5.80129,71,29,0,0,0,71,29,0,0,0,1,8,1463,64,10198.322,4165.512,14929194.32,0,266592.756,0,0,0,0,0,0,0
300,6,172.16.0.5,2407502454,5.846472,100,0,0,0,87,13,0,0,0,0,16,16,658,0,225401.753,0,148440578.6,0,0,0,0,0,0,0,0,0
301,6,133.27.66.83,727272566,5.849369,100,0,0,0,0,100,0,0,0,0,2,2,1484,0,14508.08,0,21541596.86,0,0,0,0,0,0,0,0,0
302,6,10.1.1.4,3743576265,5.867664,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0,100413.423,0,0.15,57838131.92,0,0,0,1,4,0,1
303,6,114.188.75.251,434416807,5.871905,0,100,0,0,0,0,1,0,0,99,9,1,0,1584,0,21160.293,0,0,33531446.63,0,0,0,0,0,0,0
304,6,150.5.240.98,2375168699,5.89031,85,15,0,0,1,84,15,0,0,0,3,14,1673,64,153256.72,27045.304,256403902,0,1730899.428,0,0,0,0,0,0,0
305,6,150.5.142.50,2592101055,5.904017,96,4,5,0,1,90,4,0,0,0,1,15,1586,64,185402.275,7725.095,294171609.3,0,494406.066,0,0,0,0,0,0,0
306,6,118.48.222.230,1117616583,5.906194,0,100,0,0,0,0,0,0,3,97,1,1,0,1719,0,61808.585,0,0,106290987,0,0,0,0,0,0,0
307,6,192.194.5.113,1038875431,5.926089,77,23,0,0,1,76,23,0,0,0,1,2,1765,64,9461.598,2826.192,16703529.58,0,180876.262,0,0,0,0,0,0,0
308,6,163.226.205.202,3459589348,5.926089,23,77,23,0,0,0,0,0,1,76,2,1,64,1765,2826.192,9461.598,180876.262,0,16703529.58,0,0,0,0,0,0,0
309,6,10.1.1.2,2550164764,5.927296,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,109602.175,0,0.18,56116313.82,0,0,0,1,2,0,1
310,6,172.16.0.5,2407502454,5.936842,100,0,0,0,86,14,0,0,0,0,16,16,662,0,283280.038,0,187644697.3,0,0,0,0,0,0,0,0,0
311,6,114.142.94.229,3350661927,5.973751,0,100,0,0,0,0,98,2,0,0,3,1,0,65,-1,-1,0,0,0,0,0,0,0,0,0,0
312,6,172.16.0.5,2407502454,6.004193,100,0,0,0,91,9,0,0,0,0,16,16,603,0,380097.711,0,229396570.4,0,0,0,0,0,0,0,0,0
313,6,150.5.240.98,2375168699,6.02878,94,6,0,0,0,94,6,0,0,0,3,15,1698,64,173785.018,11092.661,295094355,0,709930.285,0,0,0,0,0,0,0
314,6,114.147.225.19,4277500876,6.042844,0,100,0,0,0,0,0,0,0,100,13,1,0,1655,0,57991.636,0,0,95978477.9,0,0,0,0,0,0,0
315,6,150.5.142.50,2592101055,6.044059,98,2,7,0,0,91,2,0,0,0,1,15,1498,64,179146.171,3656.044,268382900.4,0,233986.836,0,0,0,0,0,0,0
316,6,10.1.1.2,2550164764,6.047354,0,100,0,0,0,0,0,0,100,0,16,16,0,503,0,213230.166,0,0.18,107399770,0,0,0,1,2,0,1
317,6,172.16.0.5,2407502454,6.067691,100,0,0,0,86,14,0,0,0,0,16,16,654,0,403162.176,0,263958340,0,0,0,0,0,0,0,0,0
318,6,10.1.1.7,1673646831,6.079764,0,100,0,0,0,0,0,0,100,0,16,16,0,260,0,15463.671,0,0.12,4027977.113,0,0,0,1,7,0,1
319,6,118.253.94.34,1536435742,6.109358,0,100,0,0,0,0,0,0,0,100,1,1,0,1486,0,13367.497,0,0,19865170.56,0,0,0,0,0,0,0
320,6,163.226.116.217,3173727916,6.114459,25,76,0,0,0,25,75,0,0,0,2,4,1474,64,-1,-1,0,0,0,0,0,0,0,0,0,0
321,6,114.173.206.56,2063502630,6.143986,0,100,0,0,0,0,43,2,0,55,6,1,0,894,-1,-1,0,0,0,0,0,0,0,0,0,0
322,6,172.16.0.5,2407502454,6.166224,100,0,0,0,82,18,0,0,0,0,15,16,688,0,259811.658,0,178916699.9,0,0,0,0,0,0,0,0,0
323,6,150.5.240.98,2375168699,6.182708,89,11,0,0,0,89,11,0,0,0,3,16,1728,64,148017.215,18294.263,255773747.4,0,1170832.801,0,0,0,0,0,0,0
324,6,10.1.1.4,3743576265,6.189495,0,100,0,0,0,0,0,0,100,0,16,16,0,576,0,79544.857,0,0.15,45817837.79,0,0,0,1,4,0,1
325,6,150.5.142.50,2592101055,6.195197,98,2,14,0,0,84,2,0,0,0,1,14,1357,64,165993.918,3387.631,225263910.1,0,216808.383,0,0,0,0,0,0,0
326,6,202.38.49.51,2367401384,6.232046,100,0,14,37,0,49,0,0,0,0,1,1,774,0,8640.688,0,6691348.725,0,0,0,0,0,0,0,0,0
327,6,172.16.0.5,2407502454,6.248418,100,0,0,0,85,15,0,0,0,0,16,16,653,0,311457.917,0,203519061.1,0,0,0,0,0,0,0,0,0
